exper_id,average_loss_cov,n,eps,data_dim,mu,mu_out,par_reg1,learn_par,dicay_par,exper_iter,optim_iter,L,init_loc,date,time,std_loss_cov
80 ,1.4599 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 04:46
81 ,1.2514 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 05:00
82 ,1.4578 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 05:14
83 ,1.4173 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 05:28
84 ,1.3829 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 05:41
85 ,1.9868 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 05:55
86 ,4.3630 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 06:09
87 ,76.561 ,10000 ,0.2 ,10 ,0.0 ,7.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 06:15
88 ,4.2346 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 06:23
89 ,4.0252 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 06:36
90 ,4.7564 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 06:50
91 ,3.6886 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.1 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 07:04
92 ,1.3230 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 07:18
93 ,1.3721 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 07:31
94 ,1.2727 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 07:45
95 ,1.2888 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 07:59
96 ,1.4209 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 08:13
97 ,1.3910 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 08:27
98 ,1.6127 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 08:41
99 ,1.1867 ,10000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.01 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 08:43
100 ,1.7098 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 08:54
101 ,1.6081 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 09:08
102 ,1.5795 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 09:22
103 ,1.5101 ,1000 ,0.2 ,10 ,0.0 ,1.0 ,0.005 ,0.001 ,0.3 ,10 ,500 ,1 ,0.0 ,2022-12-07 , 09:35
